Label,name,price,brand,ingredients
Moisturizer,Sleep Tight Firming Night Balm with Echinacea GreenEnvy™,48,FARMACY,"['ethylhexyl salicylate', 'butyloctyl salicylate', 'glycerin', 'butyl methoxydibenzoylmethane', 'polyester-8', 'polysorbate 60', 'cetyl alcohol', 'butylene glycol', 'sorbitan stearate', 'dimethicon', 'tridecyl stearate', 'peg-100 stearate', 'saccharomyces ferment', 'sodium hyaluronate', 'camellia sinensis extract', 'astrocaryum murumuru seed butter', 'tridecyl trimellitate', 'dipentaerythrityl hexacaprylate/hexacoco-caprylate', 'algae extract', 'plankton extract', 'laminaria saccharina extract', 'tamarindus indica extract', 'whey protein', 'acetyl glucosamine', 'sigesbeckia orientalis extract', 'glycine soja extract', 'centaurium erythraea (centaury) extract', 'styrene/acrylates', 'cetyl palmitate', 'polyethylene', 'acrylates/c10-30 alkyl', 'acetyl hexapeptide-8', 'biotin', 'aminopropyl ascorbyl phosphate', 'sorbitan palmitate', 'sorbitan olivate', 'caffeinee', 'ethylhexyl glycerin', 'tocopheryl acetate', 'sodium polyacrylate', 'peg-8 laurate', 'trehalose', 'ergothioneine', 'lecithin', 'calcium chloride', 'hydroxyethyl cellulose', 'sodium benzoate', 'sodium hydroxide', 'pentylene glycol', 'disodium edta', 'phenoxyethanol', 'chlorphenesin', 'ci 19140', 'ci 14700']"
Moisturizer,Original Skin™ Matte Moisturizer with Willowherb,35,ORIGINS,"['aloe barbadenis extract', 'ethylhexyl palmitate', 'coconut alkanes', 'butyrospermum parkii', 'cetyl alcohol', 'glycerin', 'prunus amygdalus dulcis', 'cetearyl alcohol', 'capric triglyceride', 'sodium acrylate/sodium acryloyldimethyl taurate copolymer', 'glyceryl stearate citrate', 'myristyl myristate', 'phenoxyethanol', 'isohexadecane', 'parfum', 'hydroxyacetophenone', 'sodium stearoyl glutamate', 'coco-caprylate', 'linalool', 'mentha arvensis leaf oil', 'polysorbate 80', 'lavandula angustifolia', 'citrus limon juice extract', 'lavandula hybrida extract', 'ethylhexyl glycerin', 'argania spinosa extract', 'cocos nucifera fruit extract', 'olea europaea fruit oil', 'persea gratissima oil', 'rosa canina flower oil', 'plukenetia volubilis oil', 'limonene', 'sorbitan oleate', 'glyceryl caprylate', 'tocopherol', 'helianthus annuus seed oil', 'cistus ladaniferus oil', 'cupressus sempervirens fruit extract', 'geraniol', 'citral', '1,2-hexanediol', 'beta-glucan', 'caprylyl glycol', 'coumarin', 'sodium benzoate', 'citric acid', 'sodium hydroxide']"
Moisturizer,Phoenix Cell Regenerating Facial Oil,88,HERBIVORE,"['glycerin', 'cetearyl alcohol', 'glyceryl stearate', 'triticum vulgare bran extract', 'persea gratissima oil', 'prunus amygdalus dulcis', 'polysorbate 60', 'alcohol denat', 'symphytum officinale extract', 'althaea officinalis root extract', 'simmondsia chinensis leaf extract', 'pelargonium graveolens extract', 'citrus limon juice extract', 'tocopheryl acetate', 'sorbitan stearate', 'phenoxyethanol', 'citral', 'citronellol', 'coumarin', 'geraniol', 'limonene', 'linalool']"
Moisturizer,Invigorating Night Transformation™ Gel,48,OLEHENRIKSEN,"['glyceryl stearate se', 'glycerin', 'capric triglyceride', 'colloidal oatmeal', 'urea', 'squalene', 'dimethicon', 'cetyl alcohol', 'cetearyl alcohol', 'caprylyl glycol', 'phenoxyethanol', 'allantoin', 'butyrospermum parkii', 'limnanthes alba seed oil', 'persea gratissima oil', 'carbomer', 'sodium hydroxide', 'camellia sinensis extract', 'chrysanthemum parthenium (feverfew) extract', 'glycyrrhiza glabra root extract', 'ceramide 3']"
Moisturizer,Aqua Bomb Sleeping Mask,34,BELIF,"['glycerin', 'isododecane', 'cyclopentasiloxane', 'dipropylene glycol', 'niacinamide', 'squalene', 'polymethylsilsesquioxane', 'c14-22', 'hdi/trimethylol hexyllactone crosspolymer', 'ammonium acryloyldimethyltaurate/vp', 'c30-45 alkyl cetearyl dimethicon crosspolymer', 'carbomer', 'pentylene glycol', 'tocopheryl acetate', 'c12-20', 'steareth-21', 'disodium edta', 'salicylic acid', 'sodium hydroxide', 'mannitol', 'xylitol', 'hexyldecanol', 'dimethicon', 'rhamnose', 'malachite extract', 'pyrus malus flower extract', 'brassica campestris', 'tocopherol', 'parfum']"
Moisturizer,Charlotte's Magic Cream Mini,29,CHARLOTTE TILBURY,"['dimethicon', 'glycerin', 'polysorbate 60', 'butyrospermum parkii', 'hydrogenated polydecene', 'propanediol', 'squalene', 'sorbitan stearate', 'cetyl palmitate', 'tridecyl stearate', 'laminaria saccharina extract', 'laminaria ochroleuca extract', 'gentiana lutea (gentian) root extract', 'hydrolyzed opuntia ficus indica flower extract', 'citrus reticulata fruit extract', 'psidium guajava (guava) fruit extract', 'hydrolyzed opuntia ficus indica flower extract', 'citrus limon juice extract', 'fumaria officinalis flower/leaf/stem extract', 'triticum vulgare bran extract', 'hordeum vulgare extract', 'polygonum cuspidatum root extract', 'thermus thermophillus ferment', 'coffea arabica seed extract', 'vitis vinifera extract', 'saccharomyces lysate extract', 'limonium vulgare flower/leaf/stem extract', 'ethylbisiminomethylguaiacol manganese chloride', 'palmitoyl hydroxypropyltrimonium amylopectin/glycerin crosspolymer', 'artemia extract', 'cholesterol', 'algae extract', 'linoleic acid', 'dimethiconol', 'isohexadecane', 'sodium hyaluronate', 'lecithin', 'tridecyl trimellitate', 'lauryl alcohol', 'glycyrrhetinic acid', 'trehalose', 'sucrose', 'ergothioneine', 'acrylates/c10-30 alkyl', 'dipentaerythrityl hexacaprylate/hexacoco-caprylate', 'acetyl glucosamine', 'ethylhexyl glycerin', 'butylene glycol', 'glyceryl stearate', 'behenyl alcohol', 'caffeinee', 'palmitic acid', 'sodium pca', 'stearic acid', 'urea', 'capric triglyceride', 'acrylamide/sodium', 'tocopheryl acetate', 'tetrahexyldecyl ascorbate', 'cetyl alcohol', 'myristyl alcohol', 'polyquaternium-51', 'citric acid', 'sodium hydroxide', 'polysorbate 80', 'sodium benzoate', 'fumaric acid', 'cyclodextrin', 'parfum', 'disodium edta', 'bht', 'phenoxyethanol', 'chlorphenesin', 'linalool', 'butylphenyl methylpropional', 'hydroxyisohexyl 3-cyclohexene', 'benzyl salicylate', 'ci 42090', 'ci 19140']"
Moisturizer,Superfood Air-Whip Hyaluronic Acid Moisture Cream,48,YOUTH TO THE PEOPLE,"['propanediol', 'acetyl hexapeptide-8', 'trisodium ethylenediamine disuccinate', 'gellan gum', 'sodium chloride', 'isoceteth-20', 'dimethyl isosorbide', 'potassium sorbate', 'phenoxyethanol', 'chlorphenesin']"
Moisturizer,Facial Treatment Essence Karan Singh Limited Edition,229,SK-II,"['glycerin', 'lactococcus ferment lysate', 'acetyl hexapeptide-8', 'pentapeptide-18', 'palmitoyl tripeptide-1', 'palmitoyl tetrapeptide-7', 'palmitoyl tripeptide-38', 'dipeptide diaminobutyroyl benzylamide diacetate', 'acetylarginyltryptophyl diphenylglycine', 'sodium hyaluronate', 'sodium hyaluronate', 'allantoin', 'glycine', 'alanine', 'serine', 'valine', 'isoleucine', 'proline', 'threonine', 'histidine', 'phenylalanine', 'arganine', 'aspartic acid', 'trehalose', 'fructose', 'glucose', 'maltose', 'urea', 'sodium pca', 'pca', 'sodium lactate', 'citric acid', 'hydroxypropyl cyclodextrin', 'sodium chloride', 'sodium hydroxide', 'butylene glycol', 'pentylene glycol', 'acacia senegal gum', 'xanthan gum', 'carbomer', 'polysorbate-20', 'ppg-26 buteth-26', 'castor oil', 'trisodium ethylenediamine disuccinate', 'ethoxydiglycol', 'sodium benzoate', 'caprylyl glycol', 'ethylhexyl glycerin', 'phenoxyethanol', 'chlorphenesin']"
Moisturizer,The Indigo Cream Soothing Skin Protectant,85,TATCHA,"['propanediol', 'pinus pinaster bark extract']"
Moisturizer,Super Multi-Corrective Cream,84,KIEHL'S SINCE 1851,"['simmondsia chinensis leaf extract', 'cyclopentasiloxane', 'cyclohexasiloxane', 'tetrahexyldecyl ascorbate', 'tocopheryl acetate', 'ppg-12/smdi copolymer', 'citrus grandis', 'limonene']"
Moisturizer,Squalane + Omega Repair Cream,58,BIOSSANCE,"['bifida ferment lysate', 'methyl gluceth-20', 'peg-75', 'bis-peg-18 methyl ether dimethyl', 'butylene glycol', 'propanediol', 'cola acuminata seed extract', 'hydrolyzed algin', 'pantethine', 'caffeinee', 'lecithin', 'tripeptide-32', 'ethylhexyl glycerin', 'sodium rna', 'bisabolol', 'glycereth-26', 'squalene', 'sodium hyaluronate', 'oleth-3 phosphate', 'caprylyl glycol', 'lactobacillus', 'oleth-3', 'oleth-5', 'anthemis nobilis flower water', 'faex extract', 'choleth-24', 'hydrogenated lecithin', 'ceteth-24', 'tocopheryl acetate', 'ethylhexyl methoxycinnamate', 'hexylene glycol', 'carbomer', 'triethanolamine', 'trisodium edta', 'bht', 'xanthan gum', 'phenoxyethanol', 'ci 14700', 'ci 19140']"
Moisturizer,Bio-Performance Advanced Super Restoring Cream,127,SHISEIDO,"['bifida ferment lysate', 'methyl gluceth-20', 'peg-75', 'bis-peg-18 methyl ether dimethyl', 'butylene glycol', 'propanediol', 'cola acuminata seed extract', 'hydrolyzed algin', 'pantethine', 'caffeinee', 'lecithin', 'tripeptide-32', 'ethylhexyl glycerin', 'sodium rna', 'bisabolol', 'glycereth-26', 'squalene', 'sodium hyaluronate', 'oleth-3 phosphate', 'caprylyl glycol', 'lactobacillus', 'oleth-3', 'oleth-5', 'anthemis nobilis flower water', 'faex extract', 'choleth-24', 'hydrogenated lecithin', 'ceteth-24', 'tocopheryl acetate', 'ethylhexyl methoxycinnamate', 'hexylene glycol', 'carbomer', 'triethanolamine', 'trisodium edta', 'bht', 'xanthan gum', 'phenoxyethanol', 'ci 14700', 'ci 19140']"
Moisturizer,High-Potency Night-a-Mins™ Resurfacing Cream with Fruit-Derived AHAs,45,ORIGINS,"['sodium hyaluronate', 'sodium hyaluronate', 'panthenol', 'ahnfeltia concinna extract', 'glycerin', 'pentylene glycol', 'propanediol', 'polyacrylate crosspolymer-6', 'ppg-26 buteth-26', 'castor oil', 'trisodium ethylenediamine disuccinate', 'citric acid', 'ethoxydiglycol', 'caprylyl glycol', 'hexylene glycol', 'ethylhexyl glycerin', 'phenoxyethanol', 'chlorphenesin']"
Moisturizer,Benefiance WrinkleResist24 Day Emulsion Broad Spectrum SPF 18,60,SHISEIDO,"['glycerin', 'algae extract', 'pseudoalteromonas exopolysaccharides', 'pseudoalteromonas extract', 'ahnfeltia concinna extract', 'arganine', 'glycine', 'alanine', 'serine', 'valine', 'isoleucine', 'proline', 'threonine', 'histidine', 'phenylalanine', 'aspartic acid', 'pca', 'sodium pca', 'sodium lactate', 'salicylic acid', 'citric acid', 'propanediol', 'dimethyl isosorbide', 'ethoxydiglycol', 'polysorbate-20', 'potassium sorbate', 'sodium salicylate', 'sodium benzoate', 'hexylene glycol', '1,2-hexanediol', 'phenoxyethanol', 'caprylyl glycol']"
Moisturizer,Mist & Fix Setting Spray,30,MAKE UP FOR EVER,"['capric triglyceride', 'isocetyl stearoyl stearate', 'triethylhexanoin', 'glycerin', '1,2-hexanediol', 'hydrogenated starch hydrolysate', 'methyl gluceth-20', 'benzoic acid', 'beta-sitosterol', 'c12-20', 'c14-22', 'carbomer', 'disodium edta', 'parfum', 'polyglyceryl-10 myristate', 'sodium hydroxide', 'tocopheryl acetate']"
Moisturizer,Bye Bye Redness™ Neutralizing Correcting Cream,32,IT COSMETICS,"['peg/ppg/polybutylene glycol-8/5/3 glycerin', 'glycerin', 'butylene glycol', 'methyl gluceth-20', 'carbomer', 'sodium hyaluronate', 'phenoxyethanol', 'caprylyl glycol', 'citric acid', 'biosaccharide']"
Moisturizer,Daily Reviving Concentrate,47,KIEHL'S SINCE 1851,"['ascorbic acid', 'cyclohexasiloxane', 'glycerin', 'alcohol denat', 'potassium hydroxide', 'polymethylsilsesquioxane', 'polysilicone-11', 'dimethicon', 'propylene glycol', 'pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate', 'c13-14 isoparaffin', 'peg-20 methyl glucose sesquistearate', 'sodium hyaluronate', 'adenosine', 'poloxamer 338', 'ammonium polyacryloyldmethyl taurate', 'disodium edta', 'hydrolyzed sodium hyaluronate', 'caprylyl glycol', 'laureth-7', 'acetyl dipeptide-1 cetyl', 'xanthan gum', 'toluene sulfonic acid', 'polyacrylamide', 'tocopherol', 'salicylic acid', 'parfum']"
Moisturizer,BB Cream SPF 35,47,BOBBI BROWN,"['glycerin', 'glycolic acid', 'polysorbate-20', 'hydroxyethyl cellulose', 'ammonium hydroxide', 'phenoxyethanol', 'propylene glycol', 'ethylhexyl glycerin', 'aloe barbadenis extract', 'cucumis sativus extract', 'arganine', 'disodium edta', 'tocopheryl acetate', 'retinyl palmitate', 'ascorbyl palmitate', 'lecithin', 'sucrose', 'hydrogenated lecithin', 'capric triglyceride', 'cyclopentasiloxane', 'bht', 'cyclohexasiloxane', 'xanthan gum', 'ascorbic acid']"
Moisturizer,Vitamin C Glow Moisturizer,42,FRESH,"['cyclopentasiloxane', 'dimethicon', 'polysilicone-11', 'isododecane', 'butylene glycol', 'ascorbyl glucoside', 'dimethicon', 'peg-6', 'morus nigra extract', 'scutellaria baicalensis extract', 'camellia sinensis extract', 'cucumis sativus extract', 'saccharomyces lysate extract', 'hordeum vulgare extract', 'salicylic acid', 'triticum vulgare bran extract', 'cholesterol', 'oryza sativa bran', 'squalene', 'acetyl glucosamine', 'sodium hyaluronate', 'caffeinee', 'isohexadecane', 'betula alba bark extract', 'trametes versicolor extract', 'sodium rna', 'glycyrrhetinic acid', 'dimethoxytolyl propylresorcinol', 'di-c12-18 alkyl dimonium chloride', 'helianthus annuus seed oil', 'faex extract', 'caprylyl glycol', 'propylene glycol dicoco-caprylate', 'ammonium acryloyldimethyltaurate/vp', 'acrylamide/sodium', 'polysorbate-20', 'tocopheryl acetate', 'polysorbate 80', 'tromethamine', 'sodium hydroxide', 'hexylene glycol', 'disodium edta', 'sodium benzoate', 'sodium metabisulfite', 'sodium sulfite', 'phenoxyethanol', 'ci 15985', 'ci 19140']"
Moisturizer,Wild Rose + Vitamin C Advanced Brightening Sleeping Facial,48,KORRES,"['panthenol', 'sodium hyaluronate', 'calcium pantothenate', 'phenoxyethanol', 'ethylhexyl glycerin', 'citric acid']"
Moisturizer,Vitamin Nectar Antioxidant Face Mist,44,FRESH,"['alcohol denat', 'alcohol denat', 'butylene glycol', 'polysilicone-11', 'glycerin', 'ethylhexyl glycerin', 'phenoxyethanol', 'tapioca starch', 'carbomer', 'propylene glycol', 'benzyl alcohol', 'castor oil', 'parfum', 'sodium hyaluronate', 'disodium edta', 'sodium hydroxide', 'amaranthus caudatus seed extract', 'linalool', 'dehydroacetic acid', 'croton lechleri resin extract', 'butylphenyl methylpropional', 'laureth-12', 'limonene', 'benzyl salicylate', 'citronellol', 'polymethylsilsesquioxane', 'potassium sorbate', 'geraniol', 'sorbic acid']"
Moisturizer,Peat Miracle Revital Cream,58,BELIF,"['glycereth-7', 'bis-peg-18 methyl ether dimethyl', 'dimethicon', 'butylene glycol', 'peg 7 methyl ether', 'peg-32', 'nylon 12', 'boron nitride', 'cyclomethicone', 'dimethicon crosspolymer', 'glycerin', 'lecithin', 'tocopherol', 'acrylates/ palmeth-25 acrylate copolymer', 'phenoxyethanol', 'chlorphenesin', 'methylparaben', 'ethylparaben', 'parfum', 'polymethylsilsesquioxane', 'styrene/acrylates', 'potassium hydroxide', 'benzophenone-4', 'cyclotetrasiloxane', 'helianthus annuus seed oil', 'potassium sorbate', 'xanthan gum', 'geraniol', 'papain', 'bht', 'citronellol', 'rosa alba flower extract', '1,2-hexanediol', 'caprylyl glycol', 'carbomer', 'rosmarinus officinalis extract', 'eugenol', 'algin', 'ci 77019', 'titanium dioxide', 'ci 77491', 'ci 77163', 'ci 77492', 'ci 77499', 'ci 77861', 'ci 75470']"
Moisturizer,Superberry Hydrate + Glow Oil,44,YOUTH TO THE PEOPLE,"['propylene glycol', 'glycerin', 'ammonium acryloyldimethyltaurate/vp', 'salicylic acid', 'castor oil', 'phenoxyethanol', 'propanediol', 'sodium hydroxide', 'parfum', 'benzyl alcohol', 'disodium edta', 'ethylhexyl glycerin', 'dehydroacetic acid', 'alcohol', 'polygonum bistorta root extract', 'nelumbo nucifera flower extract', 'nymphaea coerulea flower extract', 'aloe barbadenis extract', 'ci 17200']"
Moisturizer,Hydro-Dynamic® Ultimate Moisture,75,MURAD,"['glycerin', 'hydrolyzed yeast protein', 'sodium hyaluronate', 'dimethyl isosorbide', 'pentylene glycol', 'sodium hyaluronate', 'hydrolyzed sodium hyaluronate', 'sodium butyroyl hyaluronate', 'polyacrylate crosspolymer-6', 'n-acetyl-d-glucosamine-6-phosphate disodium salt', 'betaine', 'trisodium ethylenediamine disuccinate', 'yeast extract', 'cetyl hydroxyethyl cellulose', 'tamarindus indica extract', 'tremella fuciformis extract', 'lecithin', 'tetradecyl aminobutyroylvalylaminobutyric urea trifluoroacetate', 'myristoyl nonapeptide-3', 'magnesium chloride', 'sodium benzoate', 'potassium sorbate', 'ppg-26 buteth-26', 'castor oil', 'ethylhexyl glycerin', 'chlorphenesin', 'phenoxyethanol', 'polyglucuronic acid']"
Moisturizer,Miracle Water 3-in-1 Micellar Cleanser,38,IT COSMETICS,"['capric triglyceride', 'glycerin', 'isododecane', 'cyclodextrin', 'cetearyl alcohol', 'cetearyl olivate', 'sodium acrylate/sodium acryloyldimethyl taurate copolymer', 'sorbitan olivate', 'tocopheryl acetate', 'squalene', 'sodium hyaluronate', 'retinal', 'ethyl ascorbic acid', 'daucus carota sativa extract', 'hydroxyethyl acrylate/sodium acryloyldimethyl taurate', 'ethylhexyl glycerin', 'pentylene glycol', 'vanilla planifolia extract', 'hydroxypropyl methylcellulose', 'rubus chamaemorus extract', 'sodium polyaspartate', 'tetrahexyldecyl ascorbate', 'dipteryx odorata bean extract', 'bht', 'polyhydroxystearic acid', 'disodium edta', 'titanium dioxide', 'phenoxyethanol', 'alumina', 'lonicera caprifolium (melsuckle) flower extract', 'isostearic acid', 'lecithin', 'lonicera japonica (melsuckle) flower extract', 'polyglyceryl-3 polyricinoleate', 'stearic acid', 'coumarin', 'ci 14700']"
Moisturizer,Drink of H2O Hydrating Boost Moisturizer Rainforest of the Sea™,39,TARTE,"['glycerin', 'acacia seyal gum extract', 'retinol', 'methyl methacrylate/glycol dimethacrylate crosspolymer', 'acetyl heptapeptide-4', 'niacinamide', 'rosmarinus officinalis extract', 'anthemis nobilis flower water', 'ascorbic acid', 'tocopheryl acetate', 'citric acid', 'carbomer', 'potassium sorbate', 'hydroxyethyl cellulose', 'caprylyl glycol', 'disodium edta', 'propyl gallate', 'bht']"
Moisturizer,Photo Finish Primer Water,32,SMASHBOX,"['isononyl isononanoate', 'isodecyl neopentanoate', 'isododecane', 'isopropyl myristate', 'dimethicon', 'camellia japonica extract', 'divinyldimethicon/dimethicon copolymer', 'capric triglyceride', 'cyclopentasiloxane', 'ceramide 1', 'ceramide 3', 'ceramide 6 ii', 'cholesterol', 'cocos nucifera fruit extract', 'crithmum maritimum extract', 'dimethiconol', 'lecithin', 'linoleic acid', 'linolenic acid', 'medicago sativa extract', 'phytosphingosine', 'retinyl palmitate', 'squalene', 'tocopherol']"
Moisturizer,Ultra Repair Hydra-Firm Sleeping Cream,38,FIRST AID BEAUTY,"['cyclopentasiloxane', 'dimethicon crosspolymer', 'c12-15', 'bht', 'c18-36', 'camellia sinensis extract', 'ceramide np', 'ceamide ns', 'cyclohexasiloxane', 'dimethiconol', 'ethylhexyl cocoate', 'helianthus annuus seed oil', 'laurylmethacrylate/glycol dimethacrylate crosspolymer', 'lecithin', 'olea europaea fruit oil', 'palmitoyl tetrapeptide-7', 'palmitoyl tripeptide-1', 'persea gratissima oil', 'phytosphingosine', 'phytosteryl', 'polysorbate-20', 'propylene glycol dicaprylate', 'retinol', 'sorbitan laurate', 'tetrahydrodiferuloylmethane', 'phenoxyethanol']"
Moisturizer,Retinol Youth Renewal Night Cream,82,MURAD,"['glycerin', 'dihydroxyacetone', 'hydrolyzed soybean fiber', 'sodium hyaluronate', 'beta vulgaris root extract', 'brassica oleracea acephala leaf extract ', 'sodium hyaluronate', 'rubus idaeus extract', 'cocos nucifera fruit extract', 'persea gratissima oil', 'salvia hispanica herb extract', 'vaccinium myrtillus extract', 'theobroma cacao extract', 'aloe barbadenis extract', 'caffeinee', 'palmitoyl carnitine', 'tocopheryl acetate', 'ascorbic acid', 'retinyl acetate', 'erythrulose', 'cyclopentasiloxane', 'polyacrylamide', 'c13-14 isoparaffin', 'glyceryl acrylate/acrylic acid copolymer', 'dimethicon crosspolymer', 'dimethicon', 'pvm/ma', 'laureth-7', 'laureth-23', 'laureth-4', 'butylene glycol', 'ethylhexyl glycerin', 'parfum', 'limonene', 'geraniol', 'hexyl cinnamal', 'benzyl salicylate', 'sodium metabisulfite', 'citric acid', 'tetrasodium edta', 'phenoxyethanol', 'sclerotium gum', 'lecithin', 'xanthan gum', 'triethylene glycol', 'potassium sorbate', 'ci 17200 (d&c red no33)']"
